duration,protocol_type,service,flag,src_bytes,dst_bytes,hot,logged_in,count,srv_count,rerror_rate,same_srv_rate,diff_srv_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_same_src_port_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate
0,0,47,1,0,0,0,0,133,20,10,2,1,255,20,1,0,10,10
0,0,47,1,0,0,0,0,165,20,10,1,1,255,20,1,0,10,10
0,1,9,9,43,71,0,0,142,142,0,10,0,255,253,10,0,0,0
0,0,21,9,54540,8314,2,1,5,5,0,10,0,255,230,9,0,0,0
0,0,21,9,211,692,0,1,6,6,0,10,0,80,255,10,0,0,0
0,0,58,9,123,174,0,0,1,1,0,10,0,255,79,3,0,0,0
282,0,16,9,161,599,2,1,1,1,0,10,0,232,117,5,0,0,0
0,0,55,2,0,0,0,0,226,11,10,0,1,255,11,0,0,10,10
7574,0,58,9,0,44,0,0,1,1,0,10,0,255,164,6,0,3,0
0,0,52,9,887,334,0,1,1,4,0,10,0,73,176,8,0,0,0
0,0,47,1,0,0,0,0,114,4,10,0,1,255,4,0,0,10,10
0,0,21,9,277,299,0,1,25,25,0,10,0,255,255,10,0,0,0
0,0,21,9,217,1132,0,1,7,7,0,10,0,35,255,10,0,0,0
0,0,21,9,346,176,0,1,12,12,0,10,0,255,255,10,0,0,0
0,0,58,2,0,0,0,0,53,12,10,2,1,255,58,2,0,10,10
0,0,42,1,0,0,0,0,452,1,9,0,10,255,1,0,0,10,10
0,0,47,5,0,0,0,0,173,13,0,1,1,255,13,0,0,0,0
0,0,21,9,170,23308,0,1,1,1,0,10,0,48,255,10,0,0,0
3,0,45,2,0,36,0,1,3,6,10,3,10,20,60,2,0,8,10
0,0,58,9,122,174,0,0,1,1,0,10,0,255,138,5,0,0,0
0,0,45,2,0,36,0,1,3,2,10,3,10,255,50,2,0,7,10
0,0,21,9,340,327,0,1,3,19,0,10,0,114,255,10,0,0,0
0,0,21,9,233,788,0,1,12,15,0,10,0,255,255,10,0,0,0
0,2,11,9,18,0,0,0,1,1,0,10,0,1,110,10,10,0,0
0,0,47,1,0,0,0,0,275,12,10,0,1,255,12,0,0,10,10
4,0,45,9,31,93,0,1,1,1,0,10,0,71,68,9,0,0,0
0,0,21,9,258,7557,0,1,1,29,0,10,0,60,255,10,0,0,0
0,0,47,5,0,0,0,0,46,4,0,1,2,255,4,0,0,0,0
0,1,47,9,42,0,0,0,5,5,0,10,0,255,255,10,0,0,0
0,0,21,9,338,1512,0,1,9,9,0,10,0,255,255,10,0,0,0
0,1,47,9,105,147,0,0,3,3,0,10,0,255,254,10,0,0,0
0,0,1,1,0,0,0,0,236,13,10,1,1,255,13,0,0,10,10
0,0,21,9,300,4182,0,1,2,2,0,10,0,3,255,10,3,0,0
0,2,12,9,1032,0,0,0,487,487,0,10,0,255,255,10,10,0,0
0,0,21,9,320,307,0,1,7,10,0,10,0,7,251,10,1,0,0
0,1,47,9,105,105,0,0,3,3,0,10,0,255,255,10,0,0,0
904,0,58,9,682,23015,0,1,1,1,0,10,0,255,206,8,0,0,0
0,2,12,9,1032,0,0,0,135,135,0,10,0,255,254,10,10,0,0
0,1,47,9,46,46,0,0,2,2,0,10,0,255,255,10,0,0,0
0,0,21,9,263,608,0,1,6,7,0,10,0,199,255,10,0,0,0
0,0,47,1,0,0,0,0,255,5,10,0,1,255,5,0,0,10,10
0,1,9,9,44,44,0,0,111,111,0,10,0,255,255,10,0,0,0
0,0,36,1,0,0,0,0,220,14,10,1,1,255,14,0,0,10,10
0,0,21,9,321,398,0,1,13,13,0,10,0,255,255,10,0,0,0
0,0,21,9,209,770,0,1,1,2,0,10,0,255,255,10,0,0,0
0,1,47,9,105,145,0,0,2,2,0,10,0,255,254,10,0,0,0
0,1,9,9,45,79,0,0,196,195,0,10,0,255,253,10,0,0,0
282,0,16,9,162,597,2,1,1,1,0,10,0,255,56,2,0,0,0
0,0,47,1,0,0,0,0,398,1,9,0,10,255,1,0,0,9,10
0,0,47,5,0,0,0,0,260,15,0,1,1,255,15,1,0,0,0
0,0,21,9,208,2393,0,1,12,13,0,10,0,51,255,10,0,0,0
0,0,47,1,0,0,0,0,131,9,10,1,1,255,9,0,0,10,10
0,0,47,5,0,0,0,0,239,17,0,1,1,255,17,1,0,0,0
7573,0,58,9,0,44,0,0,1,1,0,10,0,255,183,7,0,1,1
0,2,11,9,18,0,0,0,1,1,0,10,0,1,22,10,10,0,0
0,0,47,5,0,0,0,0,234,6,0,0,1,255,6,0,0,0,0
0,0,21,9,209,12884,0,1,7,23,0,10,0,149,149,10,0,0,0
0,0,14,2,0,0,0,0,133,19,5,1,1,255,19,1,0,3,10
4,0,45,9,32,93,0,1,1,1,0,10,0,238,219,9,0,0,0
0,0,45,2,0,36,0,1,3,5,10,3,10,255,30,1,0,4,10
280,0,17,9,283618,0,0,0,2,2,0,10,0,4,22,10,10,0,0
0,0,58,1,0,0,0,0,1,4,10,10,0,90,86,3,0,9,7
796,0,21,4,62344,0,0,1,65,65,10,10,0,255,253,10,0,3,3
0,0,52,9,579,330,0,1,1,1,0,10,0,181,136,6,0,0,0
2058,0,21,4,72564,0,0,1,10,10,10,10,0,255,244,10,0,5,5
0,0,21,9,235,241,0,1,1,1,0,10,0,70,245,10,0,0,0
0,0,47,5,0,0,0,0,66,14,0,2,1,255,14,0,0,0,0
0,0,66,1,0,0,0,0,220,3,10,0,1,255,3,0,0,10,10
0,0,21,1,0,0,0,0,11,10,10,9,2,255,10,0,0,8,10
0,1,47,9,54,49,0,0,511,511,0,10,0,255,255,10,8,0,0
7228,0,58,9,0,44,0,0,1,1,0,10,0,255,248,10,0,0,0
0,0,21,9,207,659,0,1,17,17,0,10,0,255,255,10,0,0,0
0,0,21,5,0,0,0,0,256,2,0,0,1,255,2,0,0,0,0
0,1,47,9,105,146,0,0,1,1,0,10,0,91,90,10,0,0,0
0,2,12,9,1032,0,0,0,482,482,0,10,0,255,255,10,10,0,0
0,0,58,2,0,0,0,0,8,1,10,1,4,255,59,2,0,10,10
0,0,21,4,50004,2920,1,1,3,10,3,10,0,255,255,10,0,0,0
0,0,47,1,0,0,0,0,250,9,10,0,1,255,9,0,0,10,10
0,1,47,9,53,55,0,0,510,510,0,10,0,255,255,10,8,0,0
3,0,45,9,30,93,0,1,1,1,0,10,0,255,248,10,0,0,0
0,0,21,9,54540,8314,2,1,3,3,3,10,0,255,255,10,0,0,0
0,2,12,9,1032,0,0,0,511,511,0,10,0,255,93,4,4,0,0
0,0,34,1,0,0,0,0,281,19,10,1,1,255,19,1,0,10,10
0,0,52,9,979,330,0,1,1,1,0,10,0,22,14,6,0,0,0
0,0,47,4,0,0,0,0,1,1,10,10,0,255,1,0,5,5,10
0,0,47,1,0,0,0,0,255,14,10,0,1,255,14,0,0,10,10
0,1,47,9,55,55,0,0,511,511,0,10,0,255,255,10,8,0,0
0,0,6,2,0,0,0,0,246,12,10,0,1,255,12,0,0,10,10
280,0,17,9,283618,0,2,0,1,1,0,10,0,4,5,8,8,0,0
0,0,17,9,245,0,0,0,2,2,0,10,0,158,8,0,0,0,0
0,0,21,9,245,389,0,1,1,1,0,10,0,46,255,10,0,0,0
0,1,47,9,54,50,0,0,511,511,0,10,0,255,255,10,8,0,0
0,0,21,9,321,8422,0,1,13,14,0,10,0,255,255,10,0,0,0
0,0,21,9,339,2795,0,1,50,61,0,10,0,155,231,10,0,0,0
0,1,47,9,55,55,0,0,511,511,0,10,0,255,255,10,8,0,0
0,0,47,5,0,0,0,0,240,6,0,0,0,255,6,0,0,0,0
0,0,47,5,0,0,0,0,119,8,0,1,1,255,8,0,0,0,0
0,0,52,9,0,84,0,1,1,1,0,10,0,29,177,8,0,0,0
0,0,17,9,637,0,0,0,5,5,0,10,0,255,25,1,1,0,0
0,0,55,1,0,0,0,0,4,4,10,2,10,229,52,2,0,9,10
0,0,47,1,0,0,0,0,331,1,8,0,10,255,1,0,0,8,10
0,1,9,9,44,113,0,0,1,2,0,10,0,255,228,9,0,1,0
1,0,52,9,2599,293,0,1,3,3,0,10,0,255,92,4,0,6,0
0,0,58,8,0,44,0,0,1,1,0,10,0,255,130,5,0,4,0
0,0,21,9,301,186,0,1,38,38,0,10,0,255,255,10,0,0,0
0,0,58,1,0,0,0,0,1,7,10,10,0,163,85,3,0,9,7
0,0,47,1,0,0,0,0,297,18,10,1,0,255,18,1,0,10,10
0,0,21,9,206,11938,0,1,1,1,0,10,0,198,255,10,0,0,0
0,0,56,1,0,0,0,0,261,3,10,0,1,255,3,0,0,10,10
0,1,47,9,1,1,0,0,19,4,0,2,2,255,4,0,6,3,0
857,0,21,4,90084,0,0,1,9,9,10,10,0,255,255,10,0,0,0
0,0,21,9,225,981,0,1,1,10,0,10,0,83,255,10,0,0,0
8188,0,58,9,0,15,0,0,1,3,0,10,0,255,42,2,0,1,2
0,0,47,1,0,0,0,0,287,20,10,1,1,255,20,1,0,10,10
0,0,27,1,0,0,0,0,243,4,10,0,1,255,4,0,0,10,10
0,0,21,9,308,12954,0,1,24,24,0,10,0,255,255,10,0,0,0
0,0,21,9,298,762,0,1,10,17,0,10,0,10,255,10,1,0,0
0,0,21,9,54540,8314,2,1,3,4,0,10,0,255,251,10,0,0,0
3,0,21,4,32120,7300,1,1,3,3,7,10,0,255,255,10,0,1,1
4,0,45,9,26,93,0,1,1,1,0,10,0,53,51,9,0,0,0
0,0,55,1,0,0,0,0,4,8,10,2,10,114,48,2,0,9,10
0,0,21,9,326,1738,0,1,25,25,0,10,0,255,255,10,0,0,0
0,0,21,9,226,2631,0,1,3,3,0,10,0,255,255,10,0,0,0
4,0,45,9,32,93,0,1,1,1,0,10,0,218,199,9,0,0,0
0,1,47,9,56,55,0,0,511,511,0,10,0,255,255,10,8,0,0
0,0,21,9,332,7324,0,1,36,36,0,10,0,255,255,10,0,0,0
0,0,47,1,0,0,0,0,115,10,10,1,1,255,10,0,0,10,10
0,0,47,1,0,0,0,0,101,14,10,1,1,255,14,0,0,10,10
0,2,12,9,520,0,0,0,510,510,0,10,0,202,202,10,10,0,0
907,0,21,4,72564,0,0,1,30,30,10,10,0,255,255,10,0,5,5
0,0,47,5,0,0,0,0,236,18,4,1,1,255,18,1,0,5,1
0,0,47,1,0,0,0,0,115,6,10,0,1,255,6,0,0,10,10
799,0,21,4,72564,0,0,1,14,14,10,10,0,243,240,10,0,1,1
0,0,16,9,26,157,0,0,1,1,0,10,0,169,80,5,0,0,0
0,1,9,9,74,43,0,0,305,305,0,10,0,232,209,9,6,0,0
0,0,47,1,0,0,0,0,3,1,10,3,7,6,1,2,5,5,10
0,0,47,1,0,0,0,0,272,20,10,1,1,255,20,1,0,10,10
0,0,2,1,0,0,0,0,97,4,10,0,1,255,4,0,0,10,10
0,0,21,9,329,832,0,1,13,14,0,10,0,255,255,10,0,0,0
0,0,21,9,54540,8314,2,1,4,10,0,10,0,255,255,10,0,0,0
0,0,17,9,12,0,0,0,1,2,0,10,0,204,47,2,2,0,0
0,1,9,9,45,128,0,0,96,167,0,10,0,255,254,10,0,0,0
0,0,47,5,0,0,0,0,223,7,0,0,1,255,7,0,0,0,0
0,0,21,9,238,4842,0,1,38,39,0,10,0,255,255,10,0,0,0
0,0,21,9,282,172,0,1,4,29,0,10,0,27,27,10,0,0,0
2,0,25,2,0,44,0,0,2,16,10,5,10,49,59,2,0,9,10
0,0,47,1,0,0,0,0,418,1,9,0,10,255,1,0,0,9,10
0,0,21,9,316,8521,0,1,3,3,0,10,0,12,30,10,1,0,0
0,0,21,9,235,269,0,1,16,16,0,10,0,255,255,10,0,0,0
0,0,8,1,0,0,0,0,196,14,10,1,1,255,14,0,0,10,10
0,0,47,10,0,0,0,0,1,1,0,10,0,196,1,0,10,0,0
0,0,21,9,211,1774,0,1,12,20,0,10,0,12,255,10,1,0,0
0,0,21,9,244,2141,0,1,4,4,0,10,0,4,255,10,2,0,0
0,0,14,2,0,0,0,0,147,10,10,1,0,255,10,0,0,10,10
0,0,25,2,0,44,0,0,2,2,10,5,10,255,48,2,0,7,10
0,0,42,1,0,0,0,0,431,1,9,0,10,255,1,0,0,9,10
0,0,58,5,0,0,0,0,101,101,0,10,0,255,255,10,0,0,0
0,1,47,9,105,147,0,0,2,2,0,10,0,255,255,10,0,0,0
1,0,58,9,24,574,0,0,4,6,8,5,8,54,87,4,0,9,7
0,0,21,9,302,2343,0,1,2,2,0,10,0,32,112,10,0,0,0
4,0,45,9,27,103,0,1,1,1,0,10,0,255,217,8,0,0,0
8180,0,58,9,0,15,0,0,1,1,0,10,0,255,71,3,0,0,0
0,1,47,9,1,1,0,0,63,1,0,0,10,255,1,0,9,1,0
0,0,21,9,336,275,0,1,17,17,0,10,0,255,255,10,0,0,0
0,0,52,9,1313,435,0,1,1,5,0,10,0,13,40,6,1,0,0
0,0,47,1,0,0,0,0,274,8,10,0,1,255,8,0,0,10,10
0,1,9,9,42,42,0,0,5,7,0,10,0,255,255,10,0,0,0
0,0,15,5,0,0,0,0,65,16,0,2,1,255,63,2,0,0,0
0,0,64,2,0,0,0,0,117,10,10,1,1,255,10,0,0,10,10
1,0,58,9,24,109,0,0,3,2,7,3,10,147,85,3,0,9,7
8121,0,58,8,1,15,0,0,1,1,0,10,0,255,31,1,0,8,0
0,0,21,9,159,8724,0,1,1,1,0,10,0,44,184,10,0,0,0
0,0,21,9,308,406,0,1,2,2,0,10,0,255,255,10,0,0,0
38701,0,52,7,0,0,0,0,1,3,0,10,0,54,196,8,0,0,0
0,0,21,9,205,2044,0,1,2,2,0,10,0,255,255,10,0,0,0
0,1,9,9,46,76,0,0,38,38,0,10,0,255,255,10,0,0,0
901,0,21,4,57964,0,0,1,70,70,10,10,0,255,255,10,0,4,4
0,0,47,1,0,0,0,0,252,15,10,1,1,255,15,1,0,10,10
0,0,21,9,340,327,0,1,1,11,0,10,0,13,255,10,1,0,0
0,0,21,9,221,1272,0,1,6,24,0,10,0,77,255,10,0,0,0
0,0,47,5,0,0,0,0,236,16,2,1,1,255,16,1,0,2,4
0,1,47,9,1,0,0,0,42,14,0,3,7,255,14,0,2,7,0
0,0,42,5,0,0,0,0,457,1,9,0,10,255,1,0,0,9,0
805,0,21,4,55744,1,0,1,34,34,10,10,0,255,253,10,0,6,6
0,0,21,9,224,4073,0,1,11,11,0,10,0,255,255,10,0,0,0
0,2,12,9,1008,0,0,0,353,353,0,10,0,255,255,10,10,0,0
0,0,47,1,0,0,0,0,53,15,10,3,1,255,15,1,0,10,10
0,1,47,9,47,0,0,0,3,3,0,10,0,255,253,10,0,0,0
1,0,52,9,2599,293,0,1,3,3,0,10,0,255,192,8,0,2,0
0,0,21,9,370,2700,0,1,7,7,0,10,0,255,255,10,0,0,0
0,1,47,9,40,0,0,0,2,2,0,10,0,255,255,10,0,0,0
2,0,58,2,0,15,0,0,1,9,10,10,0,255,39,2,0,5,9
7304,0,58,9,0,44,0,0,1,1,0,10,0,255,240,9,0,1,0
0,0,47,1,0,0,0,0,273,4,10,0,0,255,4,0,0,10,10
0,0,21,9,248,3463,0,1,2,2,0,10,0,5,225,10,2,0,0
902,0,21,4,62344,0,0,1,88,88,10,10,0,255,255,10,0,3,3
0,0,21,9,205,310,0,1,8,9,0,10,0,54,255,10,0,0,0
0,0,21,9,295,1214,0,1,9,9,0,10,0,255,255,10,0,0,0
280,0,17,9,283618,0,0,0,2,2,0,10,0,4,14,10,10,0,0
0,0,47,1,0,0,0,0,146,11,10,1,0,255,11,0,0,10,10
0,2,12,9,1008,0,0,0,421,421,0,10,0,255,255,10,10,0,0
0,1,9,9,36,0,0,0,2,15,0,10,0,2,28,10,10,0,0
0,2,11,9,18,0,0,0,1,1,0,10,0,1,118,10,10,0,0
0,0,21,1,0,0,0,0,219,20,10,1,1,255,20,1,0,10,10
0,0,47,1,0,0,0,0,234,17,10,1,1,255,17,1,0,10,10
0,1,47,9,105,146,0,0,2,2,0,10,0,255,255,10,0,0,0
0,1,47,9,56,0,0,0,3,3,0,10,0,255,254,10,0,0,0
0,1,9,9,32,0,0,0,1,1,0,10,0,255,247,10,0,0,0
0,0,47,1,0,0,0,0,125,8,10,1,1,255,8,0,0,10,10
0,0,21,9,329,3072,0,1,17,17,0,10,0,17,255,10,1,0,0
0,1,9,9,42,42,0,0,7,7,0,10,0,255,255,10,0,0,0
4,0,45,9,32,93,0,1,1,1,0,10,0,255,242,10,0,0,0
0,0,58,1,0,0,0,0,1,23,10,10,0,68,89,4,0,9,6
0,0,21,9,274,419,0,1,4,11,0,10,0,255,255,10,0,0,0
4,0,45,9,28,93,0,1,1,1,0,10,0,255,247,10,0,0,0
0,0,25,5,0,0,0,0,1,2,0,10,0,30,86,3,0,0,0
0,0,47,1,0,0,0,0,236,9,10,0,1,255,9,0,0,10,10
282,0,16,9,160,597,2,1,1,1,0,10,0,255,57,2,0,6,0
0,0,21,9,240,12210,0,1,1,7,0,10,0,103,255,10,0,0,0
0,0,17,5,0,0,0,0,1,1,0,10,0,255,47,2,0,0,0
7613,0,58,9,0,44,0,0,1,11,0,10,0,255,172,7,0,1,1
0,1,47,9,52,0,0,0,4,4,0,10,0,255,254,10,0,0,0
807,0,21,4,56504,0,0,1,56,56,10,10,0,255,253,10,0,2,3
0,0,21,9,233,1783,0,1,1,1,0,10,0,255,255,10,0,0,0
7951,0,58,9,0,44,0,0,1,1,0,10,0,255,112,4,0,0,0
2067,0,21,4,72564,0,0,1,10,10,10,10,0,255,244,10,0,5,5
0,0,21,9,206,4726,0,1,13,13,0,10,0,18,255,10,1,0,0
0,0,47,5,0,0,0,0,194,1,0,0,1,255,1,0,0,0,0
0,0,42,1,0,0,0,0,508,1,9,0,10,255,1,0,0,10,10
0,0,10,2,0,0,0,0,245,2,10,0,1,255,2,0,0,10,10
0,0,47,2,0,0,0,0,127,14,10,1,1,255,14,0,0,10,10
0,0,58,8,0,44,0,0,1,1,0,10,0,255,106,4,0,1,1
0,1,9,9,72,43,0,0,297,297,0,10,0,224,201,9,6,0,0
0,0,21,9,326,13330,0,1,2,2,0,10,0,129,255,10,0,0,0
0,0,21,9,219,608,0,1,15,15,0,10,0,255,255,10,0,0,0
0,0,16,9,26,157,0,0,2,2,0,10,0,220,109,5,0,0,0
0,0,21,9,305,3222,0,1,3,3,0,10,0,255,27,1,0,0,0
0,0,3,1,0,0,0,0,140,16,10,1,1,255,16,1,0,10,10
0,0,21,9,227,840,0,1,35,36,0,10,0,255,255,10,0,0,0
0,2,12,9,1032,0,0,0,168,168,0,10,0,255,255,10,10,0,0
0,0,21,9,54540,8314,2,1,4,12,0,10,0,255,255,10,0,1,1
0,1,47,9,54,56,0,0,510,510,0,10,0,255,255,10,9,0,0
0,1,47,9,105,146,0,0,1,1,0,10,0,128,127,10,0,0,0
0,0,47,1,0,0,0,0,124,18,3,2,1,255,18,1,0,3,10
0,0,47,5,0,0,0,0,131,12,0,1,1,255,12,0,0,0,0
0,0,58,9,121,174,0,0,1,1,0,10,0,255,107,4,0,0,0
7595,0,58,9,0,44,0,0,1,1,0,10,0,255,159,6,0,4,0
0,0,58,9,126,174,0,0,1,1,0,10,0,255,254,10,0,0,0
0,0,47,1,0,0,0,0,265,1,10,0,1,255,1,0,0,10,10
0,0,21,9,299,1107,0,1,4,4,0,10,0,185,255,10,0,0,0
0,2,12,9,1032,0,0,0,431,431,0,10,0,255,255,10,10,0,0
0,1,47,9,105,145,0,0,1,1,0,10,0,255,252,10,0,0,0
0,1,47,9,1,1,0,0,143,1,0,0,7,255,1,0,10,0,0
0,0,21,9,308,1462,0,1,7,7,0,10,0,255,255,10,0,0,0
2055,0,21,4,72564,0,0,1,9,9,10,10,0,255,243,10,0,4,4
0,0,23,1,0,0,0,0,144,8,10,1,1,255,8,0,0,10,10
8,0,58,9,271,39018,0,1,1,1,0,10,0,108,23,2,0,0,0
0,0,21,9,235,426,0,1,14,14,0,10,0,146,255,10,0,0,0
0,0,21,9,54540,8314,0,1,4,4,0,10,0,255,254,10,0,1,1
5,0,45,9,28,93,0,1,1,1,0,10,0,255,253,10,0,0,0
0,0,21,9,358,1437,0,1,2,2,0,10,0,176,253,10,0,0,0
300,0,42,9,244,620,0,0,3,1,0,3,7,255,13,0,0,0,6
0,0,17,9,12,0,0,0,1,1,0,10,0,5,25,10,10,0,0
0,0,21,9,322,299,0,1,14,18,0,10,0,255,255,10,0,0,0
0,0,47,1,0,0,0,0,159,7,10,0,1,255,7,0,0,10,10
6,0,45,2,0,36,0,1,2,13,10,5,10,61,55,3,0,9,3
0,0,21,5,0,0,0,0,106,106,0,10,0,255,255,10,0,4,4
0,0,42,4,244,611,0,0,1,1,10,10,0,255,16,1,0,1,10
0,1,47,9,54,50,0,0,264,264,0,10,0,255,255,10,9,0,0
0,0,21,9,303,622,0,1,7,25,0,10,0,255,255,10,0,0,0
0,0,21,9,212,478,0,1,20,21,0,10,0,255,255,10,0,0,0
0,2,12,9,520,0,0,0,367,367,0,10,0,255,255,10,10,0,0
0,0,21,9,242,872,0,1,19,20,0,10,0,19,255,10,0,0,0
0,2,12,9,1032,0,0,0,461,461,0,10,0,255,255,10,10,0,0
0,0,21,9,54540,8314,2,1,3,12,0,10,0,255,255,10,0,0,0
0,0,21,9,190,622,0,1,25,25,0,10,0,255,255,10,0,0,0
0,0,17,9,687,0,0,0,1,1,0,10,0,7,56,1,1,0,0
7448,0,58,9,0,44,0,0,1,1,0,10,0,255,212,8,0,1,1
0,0,21,9,218,1791,0,1,14,20,0,10,0,14,255,10,1,0,0
0,0,21,9,299,442,0,1,1,11,0,10,0,89,242,10,0,0,0
0,1,47,9,50,0,0,0,5,5,0,10,0,255,254,10,0,0,0
0,0,47,1,0,0,0,0,107,2,10,0,1,255,2,0,0,10,10
0,0,21,9,220,1024,0,1,11,39,0,10,0,66,255,10,0,0,0
0,0,21,9,220,608,0,1,11,11,0,10,0,255,255,10,0,0,0
0,0,21,9,145,278,0,1,2,20,0,10,0,1,1,10,10,0,0
0,0,8,1,0,0,0,0,252,11,10,0,1,255,11,0,0,10,10
1,0,52,9,2599,293,0,1,3,3,0,10,0,255,96,4,0,6,0
0,2,12,9,1032,0,0,0,463,463,0,10,0,255,255,10,10,0,0
0,1,47,9,1,1,0,0,124,1,0,0,10,255,1,0,10,0,0
0,0,21,9,213,397,0,1,3,3,0,10,0,20,255,10,0,0,0
0,0,21,9,295,1241,0,1,8,36,0,10,0,151,255,10,0,0,0
0,0,49,5,0,0,0,0,145,6,0,0,1,255,6,0,0,0,0
1,0,52,9,2599,293,0,1,2,2,0,10,0,255,13,0,0,9,0
0,0,25,5,0,0,0,0,250,12,0,0,1,255,12,0,0,0,0
0,1,47,9,54,50,0,0,511,511,0,10,0,255,255,10,10,0,0
0,0,21,9,305,8694,0,1,2,3,0,10,0,79,255,10,0,0,0
0,0,47,1,0,0,0,0,232,20,10,1,1,255,20,1,0,10,10
0,1,42,9,115,0,0,0,38,38,0,10,0,42,38,9,9,0,0
1,0,52,9,1387,330,0,1,1,1,0,10,0,81,118,7,0,0,1
0,0,17,9,18,0,0,0,1,1,0,10,0,183,23,1,1,0,0
0,0,47,4,0,0,0,0,1,1,10,10,0,255,1,0,8,8,10
0,0,47,1,0,0,0,0,252,6,10,0,1,255,6,0,0,10,10
0,0,21,9,261,3913,0,1,1,16,0,10,0,255,230,9,0,0,0
0,0,47,5,0,0,0,0,203,3,0,0,1,255,3,0,0,0,0
0,2,12,9,508,0,0,0,511,511,0,10,0,255,142,6,6,4,0
0,0,55,1,0,0,0,0,5,3,8,2,8,104,52,2,0,9,10
0,0,21,9,311,8376,0,1,6,9,0,10,0,160,255,10,0,0,0
7426,0,58,9,0,44,0,0,1,1,0,10,0,255,208,8,0,0,0
0,0,47,0,0,0,0,0,1,1,0,10,0,255,1,0,0,9,0
0,0,21,9,54540,8314,2,1,4,4,0,10,0,255,255,10,0,0,0
0,0,7,2,0,0,0,0,235,11,10,0,1,255,11,0,0,10,10
0,1,9,9,43,79,0,0,222,222,0,10,0,255,255,10,0,0,0
0,1,9,9,45,115,0,0,2,4,0,10,0,167,163,10,0,0,0
0,0,21,9,239,7161,0,1,8,8,0,10,0,138,231,10,0,0,0
0,0,15,5,0,0,0,0,56,14,0,2,1,255,55,2,0,0,0
0,0,43,9,44,556,0,0,5,1,4,2,8,255,23,1,0,2,0
0,0,21,9,303,241,0,1,4,10,0,10,0,47,255,10,0,0,0
0,0,21,9,54540,8314,2,1,6,6,2,10,0,255,229,9,0,0,0
0,0,21,9,326,3012,0,1,9,11,0,10,0,42,255,10,0,0,0
0,0,58,9,128,174,0,0,1,1,0,10,0,255,255,10,0,0,0
0,0,31,5,0,0,0,0,131,1,0,0,1,255,1,0,0,0,0
0,0,25,1,0,0,0,0,2,15,10,5,10,69,59,3,0,9,10
0,2,12,9,508,0,0,0,149,149,0,10,0,255,255,10,10,0,0
0,1,47,9,53,55,0,0,498,498,0,10,0,255,255,10,8,0,0
0,0,21,9,236,431,0,1,1,1,0,10,0,9,154,10,1,0,0
0,0,21,9,220,1857,0,1,18,30,0,10,0,170,255,10,0,0,0
0,1,9,9,42,124,0,0,121,201,0,10,0,255,254,10,0,0,0
1,0,52,9,1753,339,0,1,1,2,0,10,0,142,134,6,0,0,0
0,0,21,9,327,943,0,1,24,24,0,10,0,198,255,10,0,0,0
0,2,12,9,1032,0,0,0,6,6,0,10,0,255,182,7,7,0,0
7526,0,58,9,0,44,0,0,1,1,0,10,0,255,176,7,0,3,0
0,0,47,1,0,0,0,0,210,3,10,0,1,255,3,0,0,10,10
0,0,16,9,26,157,0,0,1,1,0,10,0,124,57,5,0,0,0
0,1,47,9,28,0,0,0,8,8,0,10,0,255,8,0,0,5,0
0,0,21,9,213,12707,0,1,5,5,0,10,0,60,255,10,0,0,0
0,0,21,9,281,756,0,1,3,7,0,10,0,160,255,10,0,0,0
0,0,58,9,123,174,0,0,2,2,0,10,0,255,213,8,0,0,0
0,0,29,1,0,0,0,0,102,11,10,1,1,255,11,0,0,10,10
0,2,11,9,18,0,0,0,1,1,0,10,0,1,113,10,10,0,0
0,2,63,9,37,0,0,0,1,2,0,10,0,4,1,2,5,0,0
0,2,12,9,40008,0,0,0,3,3,0,10,0,88,88,10,10,0,0
0,1,9,9,17,17,0,0,1,1,0,10,0,1,2,10,10,0,0
0,0,47,1,0,0,0,0,238,13,10,0,1,255,13,0,0,10,10
1,0,45,2,0,36,0,1,3,2,10,3,10,198,58,2,0,9,10
31,0,58,9,347,1345927,0,1,1,1,0,10,0,168,13,1,0,0,0
0,0,21,9,236,1212,0,1,13,16,0,10,0,148,255,10,0,0,0
0,0,47,10,0,0,0,0,1,1,0,10,0,51,1,0,10,0,0
0,1,9,9,45,76,0,0,316,316,0,10,0,243,220,9,0,0,0
0,0,52,9,910,370,0,1,2,1,0,5,10,26,135,9,0,0,0
0,2,12,9,1032,0,0,0,511,511,0,10,0,255,201,8,8,0,0
0,0,58,2,0,0,0,0,280,5,10,0,1,255,5,0,0,10,10
0,1,47,9,1,0,0,0,93,13,0,1,5,255,25,1,8,2,0
0,0,21,9,349,555,0,1,19,20,0,10,0,111,255,10,0,0,0
0,1,9,9,29,29,0,0,1,3,0,10,0,17,17,10,1,0,0
0,0,21,9,366,872,0,1,2,9,0,10,0,28,255,10,0,0,0
0,1,47,9,1,1,0,0,122,1,0,0,10,255,1,0,10,0,0
0,0,21,9,292,2554,0,1,3,3,0,10,0,5,255,10,2,0,0
0,0,21,9,310,1587,0,1,8,8,0,10,0,255,255,10,0,0,0
280,0,17,9,283618,0,0,0,1,1,0,10,0,3,38,10,10,0,0
0,0,47,1,0,0,0,0,134,15,10,1,1,255,15,1,0,10,10
0,2,12,9,40008,0,0,0,3,3,0,10,0,57,57,10,10,0,0
